Genus	Species	Marker	Sequence_Count	genDiv_mx	genDiv_mn	match_name
Aubrieta	Aubrieta_gracilis	trnLtrnF	15	0.00859434682964095	0.00113244918190395	Aubrieta_gracilis_trnLtrnFtxt
Aubrieta	Aubrieta_scardica	trnLtrnF	27	0.0159683760800598	0.00190827654157934	Aubrieta_scardica_trnLtrnFtxt
Aurinia	Aurinia_saxatilis	Adh	60	0.0198013312683885	0.00414844475017778	Aurinia_saxatilis_Adhtxt
Avena	Avena_barbata	GBSSI	28	0.0614297228570315	0.0154681948552384	Avena_barbata_GBSSItxt
Avena	Avena_brevis	Adh	4	0.00112866817155756	0.000376222723852521	Avena_brevis_Adhtxt
Avena	Avena_eriantha	GBSSI	20	0.00417273287878097	0.00143645139048495	Avena_eriantha_GBSSItxt
Avena	Avena_insularis	GBSSI	6	0.0968402240074561	0.0811830689308888	Avena_insularis_GBSSItxt
Avena	Avena_longiglumis	GBSSI	10	0.0242879021631847	0.0194838616162093	Avena_longiglumis_GBSSItxt
Avena	Avena_murphyi	GBSSI	5	0.111767028601273	0.0656712751831041	Avena_murphyi_GBSSItxt
Avena	Avena_nuda	GBSSI	18	0.104586380782922	0.060961606919239	Avena_nuda_GBSSItxt
Avena	Avena_sterilis	GBSSI	9	0.152056354645948	0.027650597339993	Avena_sterilis_GBSSItxt
Avena	Avena_strigosa	GBSSI	9	0.0157520325203252	0.00635474148536095	Avena_strigosa_GBSSItxt
Avenella	Avenella_flexuosa	matK	8	0.00330948106083153	0.000779338398741553	Avenella_flexuosa_matKtxt
Baldellia	Baldellia_alpestris	ndhF	19	0.0146745680897173	0.00308580945182568	Baldellia_alpestris_ndhFtxt
Baldellia	Baldellia_ranunculoides	ndhF	42	0.0366300938701979	0.00527681746667974	Baldellia_ranunculoides_ndhFtxt
Baldellia	Baldellia_repens	ndhF	22	0.0362167406799268	0.00852487149321589	Baldellia_repens_ndhFtxt
Ballota	Ballota_nigra	trnLtrnF	7	0.0822103169908683	0.0150711368063107	Ballota_nigra_trnLtrnFtxt
Barbarea	Barbarea_vulgaris	rbcL	18	0.0109699396123398	0.000641711229946524	Barbarea_vulgaris_rbcLtxt
Bartsia	Bartsia_alpina	matK	18	0.00881437174826217	0.00101554126131185	Bartsia_alpina_matKtxt
Beckmannia	Beckmannia_syzigachne	rbcL	15	0.00239693192713327	0	Beckmannia_syzigachne_rbcLtxt
Bellardia	Bellardia_trixago	matK	6	0.01573569287855	0.00392499435198434	Bellardia_trixago_matKtxt
Bellardia	Bellardia_viscosa	matK	7	0.00500301059950613	0.000786163522012579	Bellardia_viscosa_matKtxt
Bellis	Bellis_perennis	rbcL	18	0.00883103373084783	0.00107418246628972	Bellis_perennis_rbcLtxt
Berberis	Berberis_vulgaris	rbcL	9	0.0113183575443001	0.00142314990512334	Berberis_vulgaris_rbcLtxt
Berteroa	Berteroa_incana	rbcL	17	0.00183245116784919	0.000113224637681159	Berteroa_incana_rbcLtxt
Beta	Beta_vulgaris	ITS	57	0.0729166666666667	0.0320338362617774	Beta_vulgaris_ITStxt
Betonica	Betonica_officinalis	matK	6	0.00546575207130739	0.00191243653590712	Betonica_officinalis_matKtxt
Betula	Betula_pubescens	trnStrnG	21	0.00639910215977005	0.000291545189504373	Betula_pubescens_trnStrnGtxt
Biarum	Biarum_dispar	matK	5	0.00217391304347826	0.00130434782608696	Biarum_dispar_matKtxt
Biarum	Biarum_tenuifolium	rbcL	5	0.00120772946859903	0.000805152979066023	Biarum_tenuifolium_rbcLtxt
Bidens	Bidens_cernua	trnLtrnF	10	0.00469612922796443	0.00118708452041785	Bidens_cernua_trnLtrnFtxt
Bidens	Bidens_tripartita	rbcL	11	0.00202573320281469	0.000186915887850467	Bidens_tripartita_rbcLtxt
Biscutella	Biscutella_laevigata	trnStrnG	48	0.0152537144414486	0.00296992771140281	Biscutella_laevigata_trnStrnGtxt
Biscutella	Biscutella_neustriaca	matK	5	0.00243956165669831	0.000909052214259594	Biscutella_neustriaca_matKtxt
Bistorta	Bistorta_officinalis	rbcL	8	0.0110143383645741	0.00205714946115397	Bistorta_officinalis_rbcLtxt
Blackstonia	Blackstonia_perfoliata	rbcL	5	0.00381868131868132	0.000952380952380952	Blackstonia_perfoliata_rbcLtxt
Blitum	Blitum_virgatum	matK	5	0.00210084033613445	0.00140056022408964	Blitum_virgatum_matKtxt
Blysmopsis	Blysmopsis_rufa	rbcL	4	0.0128019323671498	0.00501207729468599	Blysmopsis_rufa_rbcLtxt
Blysmus	Blysmus_compressus	rbcL	6	0.00240485383342526	0.000777166955343023	Blysmus_compressus_rbcLtxt
Boerhavia	Boerhavia_diffusa	matK	4	0.00536036569644686	0.00241574435122822	Boerhavia_diffusa_matKtxt
Bolboschoenus	Bolboschoenus_maritimus	rbcL	9	0.0534201852310854	0.0067610225329155	Bolboschoenus_maritimus_rbcLtxt
Borago	Borago_officinalis	matK	9	0.0357259678288309	0.00977672803683874	Borago_officinalis_matKtxt
Bothriochloa	Bothriochloa_insculpta	matK	5	0.00223218228384704	0.00147278280032622	Bothriochloa_insculpta_matKtxt
Botrychium	Botrychium_lunaria	matK	88	0.00611963973594559	0.000184202770409667	Botrychium_lunaria_matKtxt
Botrychium	Botrychium_tunux	psbAtrnH	16	0.00427498555748122	0.00103986135181976	Botrychium_tunux_psbAtrnHtxt
Brachypodium	Brachypodium_distachyon	trnLtrnF	59	0.023789080229744	0.00137376036951885	Brachypodium_distachyon_trnLtrnFtxt
Brachypodium	Brachypodium_hybridum	trnLtrnF	107	0.037510695850051	0.000960059397418329	Brachypodium_hybridum_trnLtrnFtxt
Brachypodium	Brachypodium_pinnatum	trnLtrnF	11	0.00428798958860546	0.000957858919123869	Brachypodium_pinnatum_trnLtrnFtxt
Brachypodium	Brachypodium_retusum	trnLtrnF	7	0.00374573615738537	0.00142045454545455	Brachypodium_retusum_trnLtrnFtxt
Brachypodium	Brachypodium_stacei	trnLtrnF	42	0.00135179325594445	4.80122911465335e-05	Brachypodium_stacei_trnLtrnFtxt
Brachypodium	Brachypodium_sylvaticum	trnLtrnF	17	0.00392072151534405	0.00147059046896233	Brachypodium_sylvaticum_trnLtrnFtxt
Briza	Briza_maxima	matK	5	0.00445768601250991	0.000515463917525773	Briza_maxima_matKtxt
Briza	Briza_media	matK	8	0.000979375570835771	0.000902933172973046	Briza_media_matKtxt
Briza	Briza_minor	matK	11	0.0237289840594702	0.00764588184765462	Briza_minor_matKtxt
Bromus	Bromus_commutatus	matK	8	0.00250404636722544	0.000548747027620267	Bromus_commutatus_matKtxt
Bromus	Bromus_danthoniae	matK	10	0.00199253447253373	0.000548337858164138	Bromus_danthoniae_matKtxt
Bromus	Bromus_diandrus	matK	5	0.002465483234714	0.0006765899864682	Bromus_diandrus_matKtxt
Bromus	Bromus_erectus	rbcL	9	0.0115364725354872	0.00148514851485149	Bromus_erectus_rbcLtxt
Bromus	Bromus_hordeaceus	matK	15	0.00573469490345095	0.000397930760047752	Bromus_hordeaceus_matKtxt
Bromus	Bromus_inermis	rbcL	38	0.00396603143041529	0.000186445851880644	Bromus_inermis_rbcLtxt
Bromus	Bromus_madritensis	rbcL	4	0.00259530278074239	0.00125774980143912	Bromus_madritensis_rbcLtxt
Bromus	Bromus_pumpellianus	matK	8	0.00320753139309824	0.00206898949906473	Bromus_pumpellianus_matKtxt
Bromus	Bromus_racemosus	matK	13	0.00299509560791316	0.000743737467414006	Bromus_racemosus_matKtxt
Bromus	Bromus_ramosus	matK	4	0.00675209122819084	0.00303452356897497	Bromus_ramosus_matKtxt
Bromus	Bromus_sterilis	matK	10	0.0038339819701787	0.000917636247983621	Bromus_sterilis_matKtxt
Buglossoides	Buglossoides_arvensis	rbcL	9	0.0018687154002331	0.000506143249787318	Buglossoides_arvensis_rbcLtxt
Buglossoides	Buglossoides_incrassata	trnLtrnF	4	0.0611715254669066	0.0228985814725105	Buglossoides_incrassata_trnLtrnFtxt
Bunias	Bunias_orientalis	ITS	5	0.0548104708482067	0.00280483972344437	Bunias_orientalis_ITStxt
Bupleurum	Bupleurum_falcatum	rbcL	8	0.00563132038194244	0.00276112785256716	Bupleurum_falcatum_rbcLtxt
Butomus	Butomus_umbellatus	rbcL	7	0.000238435860753457	0	Butomus_umbellatus_rbcLtxt
Buxus	Buxus_sempervirens	matK	9	0.0124893104906326	0.00441605528165037	Buxus_sempervirens_matKtxt
Cakile	Cakile_maritima	rbcL	5	0.00196975788451758	0.000461254612546125	Cakile_maritima_rbcLtxt
Calamagrostis	Calamagrostis_arenaria	matK	14	0.0830805585244373	0.00615788411064002	Calamagrostis_arenaria_matKtxt
Calamagrostis	Calamagrostis_arundinacea	matK	9	0.00396588922410526	0.0011166474879621	Calamagrostis_arundinacea_matKtxt
Calamagrostis	Calamagrostis_canescens	matK	8	0.00124014525897093	0.000105507491031863	Calamagrostis_canescens_matKtxt
Calamagrostis	Calamagrostis_deschampsioides	matK	11	0.00151998800580344	0.000146842878120411	Calamagrostis_deschampsioides_matKtxt
Calamagrostis	Calamagrostis_lapponica	matK	15	0.00692667994851059	0.000589060083532209	Calamagrostis_lapponica_matKtxt
Calamagrostis	Calamagrostis_purpurea	atpFatpH	4	0.000535905680600214	0	Calamagrostis_purpurea_atpFatpHtxt
Calendula	Calendula_arvensis	rbcL	6	0.0656537048473123	0.0139836224421941	Calendula_arvensis_rbcLtxt
Callianthemum	Callianthemum_coriandrifolium	trnLtrnF	16	0.0055824089633544	0.000296296296296296	Callianthemum_coriandrifolium_trnLtrnFtxt
Calligonum	Calligonum_aphyllum	rbcL	4	0.0894238389024206	0.0296442687747036	Calligonum_aphyllum_rbcLtxt
Callitriche	Callitriche_brutia	rbcL	6	0.00197732426303855	0.000749956070989281	Callitriche_brutia_rbcLtxt
Callitriche	Callitriche_hermaphroditica	matK	5	0.047445431868167	0.0120341005688877	Callitriche_hermaphroditica_matKtxt
Callitriche	Callitriche_obtusangula	rbcL	4	0.00227818963474493	0.000727802037845706	Callitriche_obtusangula_rbcLtxt
Callitriche	Callitriche_palustris	matK	5	0.0074395779734811	0.00176411290322581	Callitriche_palustris_matKtxt
Callitriche	Callitriche_platycarpa	rbcL	4	0.00185894311773306	0.000615006150061501	Callitriche_platycarpa_rbcLtxt
Callitriche	Callitriche_stagnalis	rbcL	9	0.00057609429893778	0	Callitriche_stagnalis_rbcLtxt
Callitriche	Callitriche_truncata	matK	4	0.0459373249780783	0.0160836349014877	Callitriche_truncata_matKtxt
Calluna	Calluna_vulgaris	matK	211	0.0236218293873981	0.000437326506556053	Calluna_vulgaris_matKtxt
Caltha	Caltha_palustris	rbcL	30	0.0155270881591865	0.00027409134028703	Caltha_palustris_rbcLtxt
Calystegia	Calystegia_sepium	rbcL	16	0.00396775686888001	0.000256232277882798	Calystegia_sepium_rbcLtxt
Camelina	Camelina_sativa	matK	5	0.0358329547671765	0.00978459245864309	Camelina_sativa_matKtxt
Campanula	Campanula_austroadriatica	psbAtrnH	23	0.00779220779220779	0.00232806335079062	Campanula_austroadriatica_psbAtrnHtxt
Campanula	Campanula_cabezudoi	58SrRNA	6	0.0182813965629915	0.00710690532662224	Campanula_cabezudoi_58SrRNAtxt
Campanula	Campanula_cervicaria	psbAtrnH	7	0.00245098039215686	0.000408496732026144	Campanula_cervicaria_psbAtrnHtxt
Campanula	Campanula_dichotoma	petD	6	0.00429378531073446	0.00293785310734463	Campanula_dichotoma_petDtxt
Campanula	Campanula_fenestrellata	trnLtrnF	16	0.00262197562383354	0.00052442882841892	Campanula_fenestrellata_trnLtrnFtxt
Campanula	Campanula_glomerata	rbcL	14	0.00334486489823457	0.000145687645687646	Campanula_glomerata_rbcLtxt
Campanula	Campanula_lingulata	psbAtrnH	33	0.0279323855156835	0.0136780234537495	Campanula_lingulata_psbAtrnHtxt
Campanula	Campanula_lusitanica	58SrRNA	8	0.00355476560764275	0.000853092890818413	Campanula_lusitanica_58SrRNAtxt
Campanula	Campanula_mollis	petD	6	0.00926963164865539	0.00203389830508475	Campanula_mollis_petDtxt
Campanula	Campanula_portenschlagiana	trnLtrnF	4	0.0060882800608828	0.00228310502283105	Campanula_portenschlagiana_trnLtrnFtxt
Campanula	Campanula_pyramidalis	psbAtrnH	27	0.00672915415776793	0.00121099892762772	Campanula_pyramidalis_psbAtrnHtxt
Campanula	Campanula_rapunculoides	matK	15	0.0125738747553816	0.0125228452396839	Campanula_rapunculoides_matKtxt
Campanula	Campanula_secundiflora	psbAtrnH	20	0.00974534724534724	0.00164943000469316	Campanula_secundiflora_psbAtrnHtxt
Campanula	Campanula_specularioides	58SrRNA	6	0.0092318817537714	0.0037479876504725	Campanula_specularioides_58SrRNAtxt
Campanula	Campanula_transtagana	58SrRNA	8	0.0525841886597138	0.0133065837653961	Campanula_transtagana_58SrRNAtxt
Campanula	Campanula_versicolor	psbAtrnH	26	0.00957366337366337	0.00455680615680616	Campanula_versicolor_psbAtrnHtxt
Capsella	Capsella_bursa-pastoris	rbcL	37	0.0150495391568234	0.000435825435825436	Capsella_bursapastoris_rbcLtxt
Caragana	Caragana_frutex	rbcL	8	0.0054494991970099	0.000670690811535882	Caragana_frutex_rbcLtxt
Cardamine	Cardamine_acris	ITS	18	0.0129863531811232	0.00426318670413386	Cardamine_acris_ITStxt
Cardamine	Cardamine_amara	ITS	43	0.0323486422032464	0.00361566274328794	Cardamine_amara_ITStxt
Cardamine	Cardamine_barbaraeoides	ITS	64	0.0665517122383556	0.0109214872507308	Cardamine_barbaraeoides_ITStxt
Cardamine	Cardamine_bellidifolia	PHYC	34	0.00292460501903868	0.000657661759498154	Cardamine_bellidifolia_PHYCtxt
Cardamine	Cardamine_hirsuta	rbcL	21	0.00700109582775524	0.00162035672169811	Cardamine_hirsuta_rbcLtxt
Cardamine	Cardamine_impatiens	rbcL	20	0.00834268878676389	0.00114123896527667	Cardamine_impatiens_rbcLtxt
Cardamine	Cardamine_penzesii	ITS	16	0.0322172547197798	0.0124257158292815	Cardamine_penzesii_ITStxt
Cardamine	Cardamine_pratensis	rpoB	27	0.00413863712501671	0.00161794380115416	Cardamine_pratensis_rpoBtxt
Cardamine	Cardamine_resedifolia	F3H	4	0.00187265917602996	0.00124843945068664	Cardamine_resedifolia_F3Htxt
Carduus	Carduus_acanthoides	rbcL	5	0.00271739130434783	0.00135869565217391	Carduus_acanthoides_rbcLtxt
Carduus	Carduus_crispus	matK	9	0.00187621783186022	0.000785669891539867	Carduus_crispus_matKtxt
Carduus	Carduus_nutans	rbcL	14	0.00186000361129224	0.000139353400222965	Carduus_nutans_rbcLtxt
Carduus	Carduus_tenuiflorus	matK	4	0.0030093446682072	0.00131749236423875	Carduus_tenuiflorus_matKtxt
Carex	Carex_acuta	rbcL	6	0.00654604450814238	0.0016020605750612	Carex_acuta_rbcLtxt
Carex	Carex_acutiformis	matK	4	0.00123461699036001	0.000408997955010225	Carex_acutiformis_matKtxt
Carex	Carex_agastachys	matK	12	0.00139814222404033	0.000126790921770001	Carex_agastachys_matKtxt
Carex	Carex_aquatilis	rbcL	38	0.0103938056289788	0.00162462371342024	Carex_aquatilis_rbcLtxt
Carex	Carex_arctogena	matK	52	0.00873718823344041	0.00187755556411627	Carex_arctogena_matKtxt
Carex	Carex_arenaria	matK	21	0.00125884153690453	6.19578686493185e-05	Carex_arenaria_matKtxt
Carex	Carex_atrata	matK	4	0.00186219739292365	0.000620732464307883	Carex_atrata_matKtxt
Carex	Carex_atrofusca	rbcL	24	0.00410990221342732	0.000419103602287174	Carex_atrofusca_rbcLtxt
Carex	Carex_bigelowii	rbcL	21	0.00564577638542364	0.000763656633221851	Carex_bigelowii_rbcLtxt
Carex	Carex_binervis	trnK	25	0.0133640872336906	0.00287893700787402	Carex_binervis_trnKtxt
Carex	Carex_borealipolaris	matK	5	0.00167224080267559	0.000418060200668896	Carex_borealipolaris_matKtxt
Carex	Carex_brizoides	58SrRNA	7	0.0126483472101404	0.00319746043430254	Carex_brizoides_58SrRNAtxt
Carex	Carex_camposii	trnK	15	0.0150046918442993	0.00697554761490776	Carex_camposii_trnKtxt
Carex	Carex_canescens	trnK	38	0.00338213235375404	0.000428547181925966	Carex_canescens_trnKtxt
Carex	Carex_capillaris	rbcL	25	0.00235818898087701	0.000462497556616682	Carex_capillaris_rbcLtxt
Carex	Carex_chordorrhiza	rbcL	17	0.00375254962137723	0.000704355270887962	Carex_chordorrhiza_rbcLtxt
Carex	Carex_depauperata	matK	4	0.0036563071297989	0.0012187690432663	Carex_depauperata_matKtxt
Carex	Carex_diandra	rbcL	6	0.00183369498245332	0.00036231884057971	Carex_diandra_rbcLtxt
Carex	Carex_disperma	rbcL	7	0.00718079224050967	0.00219346366436151	Carex_disperma_rbcLtxt
Carex	Carex_distachya	matK	8	0.00467895477702604	0.00093167701863354	Carex_distachya_matKtxt
Carex	Carex_distans	matK	5	0.00507402032762814	0.00126689189189189	Carex_distans_matKtxt
Carex	Carex_divisa	rbcL	4	0.0188087774294671	0.00626959247648903	Carex_divisa_rbcLtxt
Carex	Carex_divulsa	matK	10	0.00913967097611166	0.000985027580772262	Carex_divulsa_matKtxt
Carex	Carex_echinata	rbcL	5	0.0075408670931059	0.00186567164179104	Carex_echinata_rbcLtxt
Carex	Carex_ericetorum	matK	7	0.00186219739292365	0.000310366232153942	Carex_ericetorum_matKtxt
Carex	Carex_extensa	rbcL	5	0.00184043304306896	0.000411861614497529	Carex_extensa_rbcLtxt
Carex	Carex_flacca	matK	9	0.00397940074906367	0.00110902971026084	Carex_flacca_matKtxt
Carex	Carex_flava	rbcL	12	0.00366583125300105	0.000328785138911721	Carex_flava_rbcLtxt
Carex	Carex_fuliginosa	matK	13	0.0122426507051505	0.00108907464033764	Carex_fuliginosa_matKtxt
Carex	Carex_furva	psbAtrnH	119	0.00569135718997102	0.00161409708060886	Carex_furva_psbAtrnHtxt
Carex	Carex_glacialis	rbcL	20	0.0200186043537155	0.00276397177031705	Carex_glacialis_rbcLtxt
Carex	Carex_glareosa	matK	14	0.0143317393314185	0.00108065625307005	Carex_glareosa_matKtxt
Carex	Carex_hirta	matK	6	0.00186219739292365	0.00037243947858473	Carex_hirta_matKtxt
Carex	Carex_holostoma	rbcL	7	0.0036231884057971	0.000603864734299517	Carex_holostoma_rbcLtxt
Carex	Carex_humilis	rbcL	4	0.0136125087918628	0.00526645687824596	Carex_humilis_rbcLtxt
Carex	Carex_illegitima	matK	5	0.00533495171852807	0.00255199297795563	Carex_illegitima_matKtxt
Carex	Carex_lachenalii	matK	29	0.0014589625394802	0.000242260700003864	Carex_lachenalii_matKtxt
Carex	Carex_laevigata	trnK	107	0.0263079578596512	0.00117463745016735	Carex_laevigata_trnKtxt
Carex	Carex_lapponica	matK	4	0.00254993993920709	0.000849256900212314	Carex_lapponica_matKtxt
Carex	Carex_lasiocarpa	rbcL	10	0.0033506900768845	0	Carex_lasiocarpa_rbcLtxt
Carex	Carex_loliacea	matK	5	0.000955414012738854	0.000636942675159236	Carex_loliacea_matKtxt
Carex	Carex_mackenziei	matK	4	0.00262112870061188	0.000850340136054422	Carex_mackenziei_matKtxt
Carex	Carex_macloviana	psbAtrnH	25	0.000698602794411178	0	Carex_macloviana_psbAtrnHtxt
Carex	Carex_magellanica	rbcL	9	0.0019622345979812	0.000245098039215686	Carex_magellanica_rbcLtxt
Carex	Carex_marina	matK	13	0.00655572365103379	0.000953379075342159	Carex_marina_matKtxt
Carex	Carex_muricata	matK	7	0.00197976787085639	0.0012131537707687	Carex_muricata_matKtxt
Carex	Carex_myosuroides	rbcL	12	0.00494160814329677	0.000988142292490119	Carex_myosuroides_rbcLtxt
Carex	Carex_nardina	rbcL	21	0.202389319651479	0.0134501592359707	Carex_nardina_rbcLtxt
Carex	Carex_nigra	rbcL	12	0.00184629427398739	0.000164392569455861	Carex_nigra_rbcLtxt
Carex	Carex_norvegica	matK	9	0.00084375546653923	0.000651679942810457	Carex_norvegica_matKtxt
Carex	Carex_oedipostyla	matK	5	0.000460405156537753	0	Carex_oedipostyla_matKtxt
Carex	Carex_otrubae	matK	10	0.00134724429770908	0.000147557916482219	Carex_otrubae_matKtxt
Carex	Carex_pairae	matK	7	0.00393479482855537	0.00196739741427768	Carex_pairae_matKtxt
Carex	Carex_pallescens	matK	5	0.00462227579416425	0.00208850610386923	Carex_pallescens_matKtxt
Carex	Carex_paniculata	matK	6	0.000764331210191083	0	Carex_paniculata_matKtxt
Carex	Carex_panormitana	G3pdh	40	0.0144907876748927	0.000390472471690746	Carex_panormitana_G3pdhtxt
Carex	Carex_pediformis	matK	4	0.0136561142147734	0.00869025450031037	Carex_pediformis_matKtxt
Carex	Carex_pendula	matK	88	0.00842136093883641	0.000957854406130268	Carex_pendula_matKtxt
Carex	Carex_physodes	matK	7	0.00619369369369369	0.00225035321999909	Carex_physodes_matKtxt
Carex	Carex_pilulifera	matK	6	0.0229054054054054	0.00505300880991489	Carex_pilulifera_matKtxt
Carex	Carex_pseudobrizoides	matK	12	0.00373831775700935	0.00045249773909052	Carex_pseudobrizoides_matKtxt
Carex	Carex_pseudocyperus	rbcL	11	0.00752844910209279	0.000746268656716418	Carex_pseudocyperus_rbcLtxt
Carex	Carex_pulicaris	matK	5	0.00723269775504164	0.00356297298439944	Carex_pulicaris_matKtxt
Carex	Carex_punctata	rbcL	4	0.00380952380952381	0.00126984126984127	Carex_punctata_rbcLtxt
Carex	Carex_rariflora	rbcL	22	0.0018152130812167	0.000142785749982152	Carex_rariflora_rbcLtxt
Carex	Carex_remota	matK	10	0.00145041567217559	0.000160797555877151	Carex_remota_matKtxt
Carex	Carex_reuteriana	G3pdh	56	0.0275345948688329	0.0114017016559323	Carex_reuteriana_G3pdhtxt
Carex	Carex_rotundata	matK	9	0.0062945342182381	0.00159671532846715	Carex_rotundata_matKtxt
Carex	Carex_saxatilis	rbcL	21	0.00752756601108808	0.000556117290192113	Carex_saxatilis_rbcLtxt
Carex	Carex_scirpoidea	rbcL	24	0.0192737718857395	0.00219241401007956	Carex_scirpoidea_rbcLtxt
Carex	Carex_simpliciuscula	rbcL	19	0.00566775385953468	0.000752959843192124	Carex_simpliciuscula_rbcLtxt
Carex	Carex_spicata	matK	9	0.00382232156938867	0.00112410071942446	Carex_spicata_matKtxt
Carex	Carex_subspathacea	rbcL	16	0.00101975780752071	0.000966183574879227	Carex_subspathacea_rbcLtxt
Carex	Carex_supina	matK	4	0.00223096427556035	0.000588928150765607	Carex_supina_matKtxt
Carex	Carex_sylvatica	trnK	14	0.00267235611567961	0.000709258185874389	Carex_sylvatica_trnKtxt
Carex	Carex_ursina	matK	11	0.00105737329711046	0	Carex_ursina_matKtxt
Carlina	Carlina_gummifera	58SrRNA	5	0.00258175559380379	0.00117105935291641	Carlina_gummifera_58SrRNAtxt
Carpinus	Carpinus_betulus	rbcL	4	0.00618556701030928	0.00206185567010309	Carpinus_betulus_rbcLtxt
Carrichtera	Carrichtera_annua	rbcL	6	0.00280074878446691	0.000381679389312977	Carrichtera_annua_rbcLtxt
Carum	Carum_carvi	rbcL	13	0.0146269856750716	0.00216941490274529	Carum_carvi_rbcLtxt
Cassiope	Cassiope_tetragona	rbcL	12	0.00842400842400842	0.00136257201474593	Cassiope_tetragona_rbcLtxt
Castanea	Castanea_sativa	psbAtrnH	50	0.0164791644064303	0.00118175504475212	Castanea_sativa_psbAtrnHtxt
Catabrosa	Catabrosa_aquatica	matK	7	0.00588533010713095	0.00179223566647819	Catabrosa_aquatica_matKtxt
Catapodium	Catapodium_marinum	matK	6	0.000757962366857711	0	Catapodium_marinum_matKtxt
Catapodium	Catapodium_rigidum	matK	6	0.00140166935217039	0.000441438902977364	Catapodium_rigidum_matKtxt
Cenchrus	Cenchrus_ciliaris	rbcL	11	0.00334197628654175	0	Cenchrus_ciliaris_rbcLtxt
Centaurea	Centaurea_boissieri	58SrRNA	6	0.023696682464455	0.00537074967233294	Centaurea_boissieri_58SrRNAtxt
Centaurea	Centaurea_deusta	rpl16	9	0.00205158264947245	0.00087890691950666	Centaurea_deusta_rpl16txt
Centaurea	Centaurea_diffusa	rps16	5	0.00145190620042529	0.000362844702467344	Centaurea_diffusa_rps16txt
Centaurea	Centaurea_filiformis	rpl16	35	0.00303719505758286	0.000863025741172726	Centaurea_filiformis_rpl16txt
Centaurea	Centaurea_horrida	rps4	20	0.00705882352941177	0.000371517027863777	Centaurea_horrida_rps4txt
Centaurea	Centaurea_jacea	matK	9	0.00463612517111075	0.000996573035556271	Centaurea_jacea_matKtxt
Centaurea	Centaurea_kilaea	trnLtrnF	4	0.00242718446601942	0.000809061488673139	Centaurea_kilaea_trnLtrnFtxt
