Genus	Species	Marker	Sequence_Count
Najas	marina	trnL-trnF.txt	105
Najas	minor	18SrRNA.txt	6
Najas	minor	26SrRNA.txt	5
Najas	minor	5.8SrRNA.txt	6
Najas	minor	ITS.txt	6
Najas	minor	ITS1.txt	6
Najas	minor	ITS2.txt	6
Najas	minor	matK.txt	61
Najas	minor	rbcL.txt	54
Najas	minor	rpoB.txt	5
Najas	minor	rpoC1.txt	7
Najas	minor	trnK.txt	56
Najas	minor	trnL-trnF.txt	5
Nanophyton	erinaceum	psbB-psbH.txt	19
Nanophyton	erinaceum	psbB.txt	19
Narcissus	assoanus	Adh.txt	6
Narcissus	assoanus	ndhF.txt	4
Narcissus	assoanus	trnL-trnF.txt	5
Narcissus	bertolonii	Adh.txt	4
Narcissus	bertolonii	ndhF.txt	4
Narcissus	bulbocodium	Adh.txt	11
Narcissus	bulbocodium	matK.txt	43
Narcissus	bulbocodium	ndhF.txt	11
Narcissus	bulbocodium	trnK.txt	32
Narcissus	bulbocodium	trnL-trnF.txt	34
Narcissus	cuatrecasasii	Adh.txt	4
Narcissus	cuatrecasasii	trnL-trnF.txt	4
Narcissus	gigas	matK.txt	4
Narcissus	gigas	trnK.txt	4
Narcissus	gigas	trnL-trnF.txt	4
Narcissus	hedraeanthus	matK.txt	4
Narcissus	hedraeanthus	trnL-trnF.txt	4
Narcissus	obesus	matK.txt	8
Narcissus	obesus	trnK.txt	6
Narcissus	obesus	trnL-trnF.txt	6
Narcissus	papyraceus	Adh.txt	5
Narcissus	papyraceus	ndhF.txt	5
Narcissus	papyraceus	trnL-trnF.txt	6
Narcissus	poeticus	matK.txt	4
Narcissus	pseudonarcissus	matK.txt	8
Narcissus	pseudonarcissus	rbcL.txt	5
Narcissus	pseudonarcissus	trnL-trnF.txt	5
Narcissus	rupicola	Adh.txt	7
Narcissus	rupicola	ndhF.txt	6
Narcissus	rupicola	trnL-trnF.txt	5
Narcissus	scaberulus	trnL-trnF.txt	4
Narcissus	serotinus	trnL-trnF.txt	4
Narcissus	tazetta	Adh.txt	15
Narcissus	tazetta	ndhF.txt	15
Narcissus	tazetta	trnL-trnF.txt	15
Narcissus	triandrus	Adh.txt	7
Narcissus	triandrus	matK.txt	10
Narcissus	triandrus	trnL-trnF.txt	9
Nardus	stricta	matK.txt	7
Nardus	stricta	rbcL.txt	5
Nardus	stricta	trnK.txt	4
Nasturtium	microphyllum	rbcL.txt	9
Nasturtium	officinale	matK.txt	8
Nasturtium	officinale	rbcL.txt	11
Nelumbo	nucifera	28SrRNA.txt	4
Nelumbo	nucifera	Adh.txt	68
Nelumbo	nucifera	COI.txt	72
Nelumbo	nucifera	WGS.txt	8570
Nelumbo	nucifera	accD.txt	33
Nelumbo	nucifera	cob.txt	18
Nelumbo	nucifera	cox1.txt	16
Nelumbo	nucifera	matK.txt	42
Nelumbo	nucifera	nad1.txt	7
Nelumbo	nucifera	psbA-trnH.txt	4
Nelumbo	nucifera	rbcL.txt	39
Nelumbo	nucifera	trnS-trnG.txt	33
Neotinea	tridentata	accD.txt	14
Neotrinia	splendens	matK.txt	6
Neotrinia	splendens	trnK.txt	4
Neottia	cordata	matK.txt	8
Neottia	cordata	rbcL.txt	10
Neottia	nidus-avis	rbcL.txt	4
Neottia	ovata	rbcL.txt	5
Nepeta	cataria	matK.txt	11
Nepeta	cataria	rbcL.txt	13
Nerium	oleander	matK.txt	16
Nerium	oleander	psbA-trnH.txt	9
Nerium	oleander	rbcL.txt	12
Nerium	oleander	rps16.txt	5
Nerium	oleander	trnL-trnF.txt	6
Nigella	damascena	rbcL.txt	4
Nigella	sativa	18SrRNA.txt	6
Nigella	sativa	28SrRNA.txt	6
Nigella	sativa	5.8SrRNA.txt	6
Nigella	sativa	ITS.txt	6
Nigella	sativa	ITS1.txt	6
Nigella	sativa	ITS2.txt	6
Noaea	mucronata	rbcL.txt	4
Nonea	caspica	matK.txt	12
Nonea	caspica	rbcL.txt	13
Nothobartsia	asperrima	matK.txt	9
Nothobartsia	asperrima	rps16.txt	9
Nothobartsia	asperrima	trnK.txt	9
Nothobartsia	spicata	matK.txt	4
Nothobartsia	spicata	rps16.txt	4
Nothobartsia	spicata	trnK.txt	4
Nymphaea	lotus	psbM-trnD.txt	4
Nymphaea	lotus	rpl16.txt	43
Nymphaea	lotus	trnL-trnF.txt	45
Nymphaea	tetragona	18SrRNA.txt	5
Nymphaea	tetragona	28SrRNA.txt	5
Nymphaea	tetragona	5.8SrRNA.txt	5
Nymphaea	tetragona	ITS.txt	5
Nymphaea	tetragona	ITS1.txt	5
Nymphaea	tetragona	ITS2.txt	5
Nymphoides	peltata	matK.txt	16
Nymphoides	peltata	rbcL.txt	20
Odontarrhena	muralis	trnL-trnF.txt	5
Odontarrhena	tortuosa	psbA-trnH.txt	6
Odontarrhena	tortuosa	trnS-trnG.txt	4
Odontitella	virgata	matK.txt	6
Odontitella	virgata	rps16.txt	6
Odontitella	virgata	trnK.txt	6
Odontites	bocconei	matK.txt	9
Odontites	bocconei	rps16.txt	8
Odontites	bocconei	trnK.txt	9
Odontites	bolligeri	matK.txt	10
Odontites	bolligeri	psbA-trnH.txt	9
Odontites	bolligeri	rps16.txt	10
Odontites	bolligeri	trnK.txt	10
Odontites	bolligeri	trnL-trnF.txt	10
Odontites	cebennensis	matK.txt	7
Odontites	cebennensis	psbA-trnH.txt	8
Odontites	cebennensis	rps16.txt	5
Odontites	cebennensis	trnK.txt	7
Odontites	cebennensis	trnL-trnF.txt	8
Odontites	corsicus	matK.txt	6
Odontites	corsicus	psbA-trnH.txt	4
Odontites	corsicus	rps16.txt	6
Odontites	corsicus	trnK.txt	6
Odontites	corsicus	trnL-trnF.txt	4
Odontites	foliosus	matK.txt	5
Odontites	foliosus	rps16.txt	5
Odontites	foliosus	trnK.txt	5
Odontites	glutinosus	psbA-trnH.txt	5
Odontites	glutinosus	trnL-trnF.txt	5
Odontites	jaubertianus	psbA-trnH.txt	4
Odontites	jaubertianus	trnL-trnF.txt	4
Odontites	kaliformis	matK.txt	4
Odontites	kaliformis	rps16.txt	4
Odontites	kaliformis	trnK.txt	4
Odontites	lanceolatus	psbA-trnH.txt	13
Odontites	lanceolatus	trnL-trnF.txt	11
Odontites	linkii	matK.txt	5
Odontites	linkii	psbA-trnH.txt	5
Odontites	linkii	rps16.txt	5
Odontites	linkii	trnK.txt	5
Odontites	linkii	trnL-trnF.txt	5
Odontites	litoralis	psbA-trnH.txt	9
Odontites	litoralis	trnL-trnF.txt	9
Odontites	longiflorus	matK.txt	10
Odontites	longiflorus	psbA-trnH.txt	4
Odontites	longiflorus	rps16.txt	10
Odontites	longiflorus	trnK.txt	10
Odontites	longiflorus	trnL-trnF.txt	4
Odontites	luteus	matK.txt	29
Odontites	luteus	psbA-trnH.txt	9
Odontites	luteus	rps16.txt	28
Odontites	luteus	trnK.txt	28
Odontites	luteus	trnL-trnF.txt	9
Odontites	recordonii	matK.txt	7
Odontites	recordonii	rps16.txt	7
Odontites	recordonii	trnK.txt	7
Odontites	vernus	matK.txt	48
Odontites	vernus	rbcL.txt	4
Odontites	vernus	rps16.txt	84
Odontites	vernus	trnK.txt	65
Odontites	viscosus	matK.txt	34
Odontites	viscosus	psbA-trnH.txt	19
Odontites	viscosus	rps16.txt	34
Odontites	viscosus	trnK.txt	34
Odontites	viscosus	trnL-trnF.txt	19
Odontites	vulgaris	psbA-trnH.txt	20
Odontites	vulgaris	rbcL.txt	4
Odontites	vulgaris	trnL-trnF.txt	20
Oenanthe	lachenalii	rbcL.txt	4
Olea	europaea	18SrRNA.txt	22
Olea	europaea	5.8SrRNA.txt	71
Olea	europaea	Adh.txt	131
Olea	europaea	COI.txt	129
Olea	europaea	ETS.txt	29
Olea	europaea	ITS.txt	82
Olea	europaea	ITS1.txt	81
Olea	europaea	ITS2.txt	7
Olea	europaea	WGS.txt	41264
Olea	europaea	cob.txt	21
Olea	europaea	cox1.txt	11
Olea	europaea	matK.txt	41
Olea	europaea	nad1.txt	5
Olea	europaea	psbA-trnH.txt	16
Olea	europaea	rbcL.txt	25
Olea	europaea	trnK.txt	7
Olea	europaea	trnL-trnF.txt	29
Oligomeris	linifolia	rbcL.txt	5
Oloptum	miliaceum	matK.txt	9
Oloptum	miliaceum	rbcL.txt	9
Oloptum	miliaceum	trnK.txt	4
Omalotheca	supina	rbcL.txt	6
Omalotheca	sylvatica	rbcL.txt	8
Onobrychis	montana	accD.txt	16
Onobrychis	montana	rpl16.txt	16
Onobrychis	viciifolia	matK.txt	7
Onobrychis	viciifolia	rbcL.txt	8
Ononis	reclinata	rbcL.txt	4
Ononis	spinosa	matK.txt	6
Ononis	spinosa	rbcL.txt	9
Onopordum	acanthium	matK.txt	11
Onopordum	acanthium	rbcL.txt	7
Onosma	arenaria	psbA-trnH.txt	15
Onosma	arenaria	rps16.txt	4
Onosma	echioides	psbA-trnH.txt	4
Onosma	pseudoarenaria	ndhF.txt	12
Onosma	pseudoarenaria	psbA-trnH.txt	14
Onosma	pseudoarenaria	rpl16.txt	12
Onosma	pseudoarenaria	rps16.txt	24
Onosma	pseudoarenaria	trnK.txt	12
Onosma	viridis	ndhF.txt	4
Onosma	viridis	psbA-trnH.txt	4
Onosma	viridis	rpl16.txt	4
Onosma	viridis	rps16.txt	8
Onosma	viridis	trnK.txt	4
Ophioglossum	vulgatum	rbcL.txt	4
Ophioglossum	vulgatum	trnL-trnF.txt	4
Ophrys	apifera	matK.txt	6
Ophrys	apifera	rbcL.txt	6
Ophrys	cretica	5.8SrRNA.txt	9
Ophrys	cretica	ITS.txt	9
Ophrys	cretica	ITS1.txt	9
Ophrys	cretica	ITS2.txt	9
Ophrys	fusca	LEAFY.txt	17
Ophrys	lutea	LEAFY.txt	11
Ophrys	reinholdii	5.8SrRNA.txt	5
Ophrys	reinholdii	ITS.txt	5
Ophrys	reinholdii	ITS1.txt	5
Ophrys	reinholdii	ITS2.txt	5
Ophrys	sphegodes	trnL-trnF.txt	4
Oplismenus	undulatifolius	matK.txt	6
Oplismenus	undulatifolius	rbcL.txt	9
Orchis	mascula	rbcL.txt	4
Oreojuncus	trifidus	rbcL.txt	6
Origanum	compactum	psbA-trnH.txt	4
Origanum	dictamnus	psbA-trnH.txt	5
Origanum	dictamnus	rps16.txt	5
Origanum	dictamnus	trnL-trnF.txt	7
Origanum	microphyllum	psbA-trnH.txt	7
Origanum	microphyllum	rps16.txt	7
Origanum	microphyllum	trnL-trnF.txt	11
Origanum	onites	psbA-trnH.txt	53
Origanum	onites	rps16.txt	6
Origanum	onites	trnL-trnF.txt	17
Origanum	vulgare	matK.txt	21
Origanum	vulgare	psbA-trnH.txt	39
Origanum	vulgare	rbcL.txt	24
Origanum	vulgare	rps16.txt	4
Origanum	vulgare	trnL-trnF.txt	10
Ornithopus	perpusillus	matK.txt	4
Ornithopus	perpusillus	rbcL.txt	4
Ornithopus	pinnatus	rbcL.txt	4
Orobanche	alsatica	trnL-trnF.txt	4
Orobanche	bartlingii	trnL-trnF.txt	5
Orobanche	cernua	rbcL.txt	14
Orobanche	coerulescens	WGS.txt	19
Orobanche	hederae	matK.txt	4
Orobanche	minor	matK.txt	5
Orobanche	minor	rbcL.txt	5
Orostachys	spinosa	5.8SrRNA.txt	11
Orostachys	spinosa	ITS.txt	11
Orostachys	spinosa	ITS1.txt	10
Orostachys	spinosa	ITS2.txt	10
Orostachys	spinosa	psbA-trnH.txt	205
Orostachys	spinosa	rps16.txt	207
Osmunda	regalis	accD.txt	15
Osmunda	regalis	rbcL.txt	43
Osmunda	regalis	trnL-trnF.txt	18
Osyris	lanceolata	matK.txt	4
Osyris	lanceolata	rbcL.txt	13
Oxalis	stricta	matK.txt	8
Oxalis	stricta	rbcL.txt	17
Oxybasis	glauca	matK.txt	11
Oxybasis	glauca	psbA-trnH.txt	4
Oxybasis	glauca	rbcL.txt	18
Oxybasis	rubra	matK.txt	8
Oxybasis	rubra	rbcL.txt	6
Oxybasis	rubra	trnK.txt	4
Oxybasis	urbica	matK.txt	4
Oxybasis	urbica	rbcL.txt	4
Oxyria	digyna	atpB-rbcL.txt	15
Oxyria	digyna	matK.txt	21
Oxyria	digyna	psbA-trnH.txt	16
Oxyria	digyna	rbcL.txt	43
Oxyria	digyna	trnL-trnF.txt	9
Oxytropis	campestris	18SrRNA.txt	17
Oxytropis	campestris	5.8SrRNA.txt	17
Oxytropis	campestris	ITS.txt	17
Oxytropis	campestris	ITS1.txt	17
Oxytropis	campestris	ITS2.txt	17
Oxytropis	campestris	rbcL.txt	7
Oxytropis	deflexa	matK.txt	7
Oxytropis	deflexa	psbA-trnH.txt	8
Oxytropis	deflexa	rbcL.txt	8
Oxytropis	deflexa	trnL-trnF.txt	9
Oxytropis	deflexa	trnS-trnG.txt	8
Oxytropis	glabra	psbA-trnH.txt	11
Oxytropis	glabra	trnL-trnF.txt	11
Oxytropis	glabra	trnS-trnG.txt	7
Oxytropis	halleri	18SrRNA.txt	7
Oxytropis	halleri	5.8SrRNA.txt	7
Oxytropis	halleri	ITS.txt	7
Oxytropis	halleri	ITS1.txt	7
Oxytropis	halleri	ITS2.txt	7
Oxytropis	mertensiana	psbA-trnH.txt	4
Oxytropis	mertensiana	trnL-trnF.txt	4
Oxytropis	mertensiana	trnS-trnG.txt	4
Oxytropis	pilosa	18SrRNA.txt	199
Oxytropis	pilosa	5.8SrRNA.txt	199
Oxytropis	pilosa	ITS.txt	199
Oxytropis	pilosa	ITS1.txt	199
Oxytropis	pilosa	ITS2.txt	199
Oxytropis	pilosa	matK.txt	4
Oxytropis	sordida	psbA-trnH.txt	8
Oxytropis	sordida	trnL-trnF.txt	8
Oxytropis	sordida	trnS-trnG.txt	8
Paeonia	anomala	matK.txt	8
Paeonia	anomala	psbA-trnH.txt	5
Paeonia	anomala	rps16.txt	5
Pancratium	maritimum	Adh.txt	10
Pancratium	maritimum	matK.txt	8
Pancratium	maritimum	ndhF.txt	10
Pancratium	maritimum	rbcL.txt	17
Pancratium	maritimum	rps16.txt	7
Pancratium	maritimum	trnL-trnF.txt	11
Panicum	capillare	matK.txt	7
Panicum	capillare	rbcL.txt	28
Panicum	repens	matK.txt	8
Panicum	repens	rbcL.txt	4
Papaver	dubium	matK.txt	7
Papaver	dubium	rbcL.txt	6
Papaver	lapponicum	matK.txt	4
Papaver	lapponicum	rbcL.txt	7
Papaver	radicatum	matK.txt	15
Papaver	radicatum	rbcL.txt	18
Papaver	rhoeas	matK.txt	16
Papaver	rhoeas	rbcL.txt	15
Papaver	somniferum	18SrRNA.txt	20
Papaver	somniferum	28SrRNA.txt	11
Papaver	somniferum	Adh.txt	10
Papaver	somniferum	COI.txt	8
Papaver	somniferum	ETS.txt	9
Papaver	somniferum	WGS.txt	34812
Papaver	somniferum	cob.txt	4
Papaver	somniferum	matK.txt	11
Papaver	somniferum	rbcL.txt	8
Parapholis	incurva	matK.txt	7
Parapholis	incurva	rbcL.txt	10
Parapholis	strigosa	rbcL.txt	4
Parentucellia	latifolia	matK.txt	4
Parentucellia	latifolia	trnK.txt	4
Parietaria	debilis	matK.txt	12
Parietaria	debilis	rbcL.txt	12
Parietaria	debilis	trnL-trnF.txt	4
Parietaria	judaica	matK.txt	8
Parietaria	judaica	rbcL.txt	7
Paris	quadrifolia	matK.txt	5
Paris	quadrifolia	psbA-trnH.txt	4
Paris	quadrifolia	rbcL.txt	6
Pastinaca	sativa	matK.txt	7
Pastinaca	sativa	rbcL.txt	8
Pedicularis	flammea	matK.txt	11
Pedicularis	flammea	rbcL.txt	11
Pedicularis	hirsuta	matK.txt	8
Pedicularis	hirsuta	rbcL.txt	11
Pedicularis	labradorica	matK.txt	8
Pedicularis	labradorica	rbcL.txt	8
Pedicularis	lapponica	matK.txt	9
Pedicularis	lapponica	rbcL.txt	8
Pedicularis	oederi	matK.txt	9
Pedicularis	oederi	psbA-trnH.txt	4
Pedicularis	oederi	rbcL.txt	8
Pedicularis	palustris	rbcL.txt	5
Pedicularis	resupinata	18SrRNA.txt	15
Pedicularis	resupinata	28SrRNA.txt	16
Pedicularis	resupinata	5.8SrRNA.txt	17
Pedicularis	resupinata	ITS.txt	17
Pedicularis	resupinata	ITS1.txt	16
Pedicularis	resupinata	ITS2.txt	17
Pedicularis	resupinata	atpB-rbcL.txt	9
Pedicularis	resupinata	matK.txt	20
Pedicularis	resupinata	psbA-trnH.txt	38
Pedicularis	resupinata	rbcL.txt	34
Pedicularis	resupinata	rps16.txt	9
Pedicularis	resupinata	trnK.txt	9
Pedicularis	resupinata	trnL-trnF.txt	8
Pedicularis	sudetica	5.8SrRNA.txt	5
Pedicularis	sudetica	ITS.txt	5
Pedicularis	sudetica	ITS1.txt	5
Pedicularis	sudetica	ITS2.txt	5
Pedicularis	sudetica	matK.txt	10
Pedicularis	sudetica	rbcL.txt	16
Pedicularis	sudetica	trnK.txt	5
Pedicularis	sylvatica	rbcL.txt	5
Pedicularis	verticillata	5.8SrRNA.txt	5
Pedicularis	verticillata	ITS.txt	5
Pedicularis	verticillata	ITS1.txt	5
Pedicularis	verticillata	ITS2.txt	5
Pedicularis	verticillata	matK.txt	8
Pedicularis	verticillata	rbcL.txt	8
Peganum	harmala	matK.txt	11
Peganum	harmala	rbcL.txt	19
Persicaria	amphibia	rbcL.txt	11
Persicaria	decipiens	matK.txt	6
Persicaria	decipiens	psbA-trnH.txt	4
Persicaria	decipiens	rbcL.txt	7
Persicaria	hydropiper	matK.txt	7
Persicaria	hydropiper	rbcL.txt	16
Persicaria	lapathifolia	matK.txt	13
Persicaria	lapathifolia	rbcL.txt	16
Persicaria	maculosa	matK.txt	16
Persicaria	maculosa	rbcL.txt	18
Persicaria	minor	rbcL.txt	8
Petagnaea	gussonei	ITS.txt	34
Petagnaea	gussonei	ITS1.txt	17
Petagnaea	gussonei	ITS2.txt	17
Petagnaea	gussonei	atpB-rbcL.txt	17
Petagnaea	gussonei	matK.txt	17
Petagnaea	gussonei	rbcL.txt	17
Petagnaea	gussonei	rps16.txt	17
Petasites	frigidus	matK.txt	18
Petasites	frigidus	rbcL.txt	16
Petromarula	pinnata	matK.txt	5
Petromarula	pinnata	rbcL.txt	4
Petrorhagia	nanteuilii	rbcL.txt	4
Petroselinum	crispum	matK.txt	5
Petroselinum	crispum	rbcL.txt	7
Petroselinum	crispum	rps16.txt	4
Peucedanum	ostruthium	rbcL.txt	6
Phalacrocarpum	oppositifolium	petD.txt	36
Phalacrocarpum	oppositifolium	psbA-trnH.txt	46
Phalaris	coerulescens	matK.txt	4
Phalaris	coerulescens	trnL-trnF.txt	4
Phalaris	minor	trnL-trnF.txt	5
Phalaris	paradoxa	trnL-trnF.txt	9
Phedimus	aizoon	psbA-trnH.txt	4
Phedimus	aizoon	rbcL.txt	14
Phegopteris	connectilis	psbA-trnH.txt	5
Phegopteris	connectilis	rbcL.txt	13
Phegopteris	connectilis	trnL-trnF.txt	6
Phelipanche	purpurea	trnL-trnF.txt	4
Phippsia	algida	matK.txt	14
Phippsia	algida	rbcL.txt	10
Phippsia	algida	rpoB.txt	6
Phippsia	algida	trnL-trnF.txt	5
Phleum	alpinum	matK.txt	12
Phleum	alpinum	rbcL.txt	17
Phleum	phleoides	matK.txt	4
Phleum	pratense	matK.txt	23
Phleum	pratense	rbcL.txt	29
Phleum	pratense	trnL-trnF.txt	6
Phlomis	cretica	psbA-trnH.txt	4
Phlomis	fruticosa	psbA-trnH.txt	7
Phlomis	lanata	psbA-trnH.txt	5
Phragmites	australis	28SrRNA.txt	8
Phragmites	australis	5.8SrRNA.txt	8
Phragmites	australis	ITS.txt	8
Phragmites	australis	ITS2.txt	8
Phragmites	australis	matK.txt	45
Phragmites	australis	rbcL.txt	302
Phragmites	australis	rpl16.txt	52
Phragmites	australis	rps16.txt	4
Phyla	nodiflora	matK.txt	19
Phyla	nodiflora	psbA-trnH.txt	9
Phyla	nodiflora	rbcL.txt	21
Phyllodoce	caerulea	matK.txt	14
Phyllodoce	caerulea	rbcL.txt	17
Physoplexis	comosa	matK.txt	4
Physoplexis	comosa	trnL-trnF.txt	4
Phyteuma	betonicifolium	matK.txt	4
Phyteuma	betonicifolium	trnL-trnF.txt	4
Phyteuma	globulariifolium	matK.txt	7
Phyteuma	globulariifolium	trnK.txt	7
Phyteuma	globulariifolium	trnL-trnF.txt	8
Phyteuma	hemisphaericum	matK.txt	9
Phyteuma	hemisphaericum	trnK.txt	9
Phyteuma	hemisphaericum	trnL-trnF.txt	9
Phyteuma	orbiculare	matK.txt	16
Phyteuma	orbiculare	rbcL.txt	5
Phyteuma	orbiculare	trnK.txt	11
Phyteuma	orbiculare	trnL-trnF.txt	11
Phyteuma	scheuchzeri	matK.txt	13
Phyteuma	scheuchzeri	trnK.txt	13
Phyteuma	scheuchzeri	trnL-trnF.txt	13
Phyteuma	scorzonerifolium	matK.txt	8
Phyteuma	scorzonerifolium	rbcL.txt	4
Phyteuma	scorzonerifolium	trnK.txt	6
Phyteuma	scorzonerifolium	trnL-trnF.txt	7
Phyteuma	spicatum	matK.txt	13
Phyteuma	spicatum	rbcL.txt	4
Phyteuma	spicatum	trnK.txt	9
Phyteuma	spicatum	trnL-trnF.txt	10
Phyteuma	tetramerum	matK.txt	5
Picea	abies	Adh.txt	18
Picea	abies	matK.txt	14
Picea	abies	nad1.txt	15
Picea	abies	nad5.txt	7
Picea	abies	rbcL.txt	21
Picea	abies	trnK.txt	8
Picea	abies	trnL-trnF.txt	14
Picea	abies	trnS-trnG.txt	6
Picea	obovata	Adh.txt	4
Picea	obovata	matK.txt	11
Picea	obovata	nad1.txt	4
Picea	obovata	psbA-trnH.txt	5
Picea	obovata	rbcL.txt	11
Picea	obovata	trnL-trnF.txt	6
Picea	omorika	Adh.txt	8
Picea	omorika	matK.txt	6
Picea	omorika	nad1.txt	7
Picea	omorika	rbcL.txt	6
Picea	omorika	trnL-trnF.txt	6
Picris	hieracioides	matK.txt	23
Picris	hieracioides	psbA-trnH.txt	6
Picris	hieracioides	rbcL.txt	9
Pilosella	aurantiaca	matK.txt	10
Pilosella	aurantiaca	rbcL.txt	15
Pilosella	caespitosa	matK.txt	6
Pilosella	caespitosa	rbcL.txt	14
Pilosella	echioides	rbcL.txt	4
Pilosella	flagellaris	rbcL.txt	4
Pilosella	officinarum	matK.txt	12
Pilosella	officinarum	rbcL.txt	21
Pilosella	peleteriana	matK.txt	4
Pilosella	piloselloides	rbcL.txt	7
Pilosella	ullepitschii	ITS.txt	7
Pimpinella	saxifraga	matK.txt	4
Pimpinella	saxifraga	rbcL.txt	7
Pinguicula	corsica	28SrRNA.txt	4
Pinguicula	corsica	5.8SrRNA.txt	4
Pinguicula	corsica	ITS.txt	4
Pinguicula	corsica	ITS1.txt	4
Pinguicula	corsica	ITS2.txt	4
Pinguicula	crystallina	28SrRNA.txt	7
Pinguicula	crystallina	5.8SrRNA.txt	7
Pinguicula	crystallina	ITS.txt	7
Pinguicula	crystallina	ITS1.txt	7
Pinguicula	crystallina	ITS2.txt	7
Pinguicula	villosa	matK.txt	4
Pinguicula	vulgaris	28SrRNA.txt	6
Pinguicula	vulgaris	5.8SrRNA.txt	6
Pinguicula	vulgaris	ITS.txt	6
Pinguicula	vulgaris	ITS1.txt	6
Pinguicula	vulgaris	ITS2.txt	6
Pinguicula	vulgaris	matK.txt	62
Pinguicula	vulgaris	rbcL.txt	28
Pinguicula	vulgaris	trnK.txt	41
Pinguicula	vulgaris	trnL-trnF.txt	25
Pinus	brutia	matK.txt	6
Pinus	brutia	psbA-trnH.txt	5
Pinus	halepensis	matK.txt	12
Pinus	halepensis	psbA-trnH.txt	12
Pinus	halepensis	rbcL.txt	5
Pinus	halepensis	rpoC1.txt	6
Pinus	heldreichii	matK.txt	6
Pinus	mugo	rbcL.txt	7
Pinus	mugo	rpoC1.txt	5
Pinus	nigra	matK.txt	17
Pinus	nigra	psbA-trnH.txt	14
Pinus	nigra	rbcL.txt	9
Pinus	nigra	rpoC1.txt	5
Pinus	pinaster	matK.txt	7
Pinus	pinaster	psbA-trnH.txt	8
Pinus	pinea	matK.txt	10
Pinus	pinea	psbA-trnH.txt	11
Pinus	pinea	rbcL.txt	5
Pinus	pinea	rpoC1.txt	4
Pinus	sibirica	Adh.txt	4
Pinus	sibirica	matK.txt	4
Pistacia	atlantica	WGS.txt	77
Pistacia	atlantica	atpB-rbcL.txt	4
Pistacia	atlantica	rbcL.txt	4
Pistacia	lentiscus	atpB-rbcL.txt	7
Pistacia	lentiscus	rbcL.txt	9
Pistacia	lentiscus	rpl16.txt	14
Plantago	amplexicaulis	rbcL.txt	4
Plantago	coronopus	psbA-trnH.txt	8
Plantago	coronopus	rbcL.txt	14
Plantago	coronopus	trnL-trnF.txt	10
Plantago	depressa	matK.txt	4
Plantago	depressa	rbcL.txt	4
Plantago	lanceolata	18SrRNA.txt	5
Plantago	lanceolata	atp6.txt	198
Plantago	lanceolata	matK.txt	20
Plantago	lanceolata	psbA-trnH.txt	4
Plantago	lanceolata	rbcL.txt	28
Plantago	major	WGS.txt	6
Plantago	major	matK.txt	19
Plantago	major	psbA-trnH.txt	5
Plantago	major	rbcL.txt	40
Plantago	maritima	matK.txt	5
Plantago	maritima	rbcL.txt	12
Plantago	media	matK.txt	7
Plantago	media	rbcL.txt	12
Plantago	minuta	matK.txt	7
Plantago	minuta	rbcL.txt	7
Plantago	ovata	WGS.txt	4
Plantago	ovata	psbA-trnH.txt	12
Plantago	ovata	rbcL.txt	8
Plantago	ovata	trnL-trnF.txt	10
Plantago	ovata	trnS-trnG.txt	9
Platanthera	chlorantha	rbcL.txt	7
Platanthera	hyperborea	matK.txt	4
Platanthera	hyperborea	rbcL.txt	7
Platanus	orientalis	18SrRNA.txt	50
Platanus	orientalis	5.8SrRNA.txt	50
Platanus	orientalis	ITS.txt	50
Platanus	orientalis	ITS1.txt	50
Platanus	orientalis	ITS2.txt	50
Platanus	orientalis	psbA-trnH.txt	5
Pleuropogon	sabinei	matK.txt	4
Pleuropogon	sabinei	rbcL.txt	8
Pleurospermum	uralense	matK.txt	5
Pleurospermum	uralense	psbA-trnH.txt	5
Pleurospermum	uralense	rbcL.txt	5
Poa	abbreviata	atpF-atpH.txt	5
Poa	abbreviata	matK.txt	16
Poa	abbreviata	rbcL.txt	15
Poa	alpina	matK.txt	24
Poa	alpina	rbcL.txt	27
Poa	annua	WGS.txt	14
Poa	annua	matK.txt	32
Poa	annua	psbA-trnH.txt	6
Poa	annua	rbcL.txt	40
Poa	annua	rpoB.txt	4
Poa	annua	trnL-trnF.txt	27
Poa	arctica	atpF-atpH.txt	7
Poa	arctica	matK.txt	45
Poa	arctica	rbcL.txt	44
Poa	arctica	rpoB.txt	4
Poa	arctica	trnL-trnF.txt	4
Poa	bulbosa	matK.txt	13
Poa	bulbosa	rbcL.txt	14
Poa	bulbosa	trnL-trnF.txt	4
Poa	compressa	matK.txt	12
Poa	compressa	rbcL.txt	13
Poa	diaphora	matK.txt	9
Poa	diaphora	rpoB.txt	8
Poa	diaphora	trnL-trnF.txt	9
Poa	flexuosa	matK.txt	6
Poa	glauca	atpF-atpH.txt	4
Poa	glauca	matK.txt	42
Poa	glauca	rbcL.txt	40
Poa	glauca	rpoB.txt	5
Poa	glauca	trnL-trnF.txt	5
Poa	hartzii	atpF-atpH.txt	6
Poa	hartzii	matK.txt	23
Poa	hartzii	rbcL.txt	18
Poa	hartzii	rpoB.txt	4
Poa	hartzii	trnL-trnF.txt	4
Poa	infirma	matK.txt	5
Poa	laxa	matK.txt	13
Poa	laxa	rpoB.txt	11
Poa	laxa	trnL-trnF.txt	12
Poa	nemoralis	matK.txt	16
Poa	nemoralis	rbcL.txt	22
Poa	nemoralis	trnL-trnF.txt	4
Poa	palustris	matK.txt	14
